id,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,FID_1,osm_id_1,code_1,fclass_1,name_1,ref_1,oneway_1,maxspeed_1,layer_1,bridge_1,tunnel_1,Cartier,geometry
78,30318553,5122,residential,Rue Aissa Aouir,,B,30,0,F,F,5811,30318553,5122,residential,Rue Aissa Aouir,,B,30,0.0,F,F,Lotissement Bousshaki B,"LINESTRING (3.1746738 36.7213794, 3.1742859 36.7212463, 3.1739943 36.7211529, 3.1736128 36.7210366, 3.1737272 36.7207417, 3.1738083 36.7204794, 3.1739893 36.7201757, 3.1741972 36.7198206, 3.1742779 36.7197824, 3.1743519 36.7197756, 3.1746549 36.7197639, 3.1747431 36.7197592, 3.1749176 36.7197721)"
79,30318583,5122,residential,,,B,30,0,F,F,5812,30318583,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1715724 36.7207879, 3.1724821 36.7207546, 3.1728848 36.7208169, 3.1731883 36.7208933, 3.1733838 36.7209612, 3.1736128 36.7210366)"
80,30318641,5122,residential,,,B,30,0,F,F,5813,30318641,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1754439 36.7235353, 3.173853 36.7230811)"
81,30318644,5122,residential,,,B,30,0,F,F,5814,30318644,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1737338 36.7233414, 3.1753115 36.7238104)"
82,30318657,5122,residential,,,B,30,0,F,F,5815,30318657,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1751827 36.7240782, 3.1736099 36.7236119)"
83,30318667,5122,residential,,,B,30,0,F,F,5816,30318667,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1750639 36.7243465, 3.1734856 36.7238832)"
84,30318675,5122,residential,,,B,30,0,F,F,5817,30318675,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1738504 36.7245345, 3.1749243 36.7246153, 3.1753792 36.7246765, 3.1759622 36.7247657)"
85,30318689,5122,residential,,,B,30,0,F,F,5818,30318689,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1751347 36.7241779, 3.1755696 36.7243044, 3.1756062 36.7243151, 3.1757162 36.7243366, 3.1757833 36.724356, 3.1759254 36.7243237, 3.1763224 36.7242044, 3.1763766 36.7241897, 3.176885 36.7240521, 3.1770148 36.7240039, 3.1770978 36.7239464, 3.1772981 36.7237557)"
86,30318707,5122,residential,,,B,30,0,F,F,5819,30318707,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.176885 36.7240521, 3.1754134 36.7235986)"
87,30318740,5122,residential,,,B,30,0,F,F,5820,30318740,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1763766 36.7241897, 3.175279 36.723878)"
88,30318769,5122,residential,,,B,30,0,F,F,5821,30318769,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1753792 36.7246765, 3.1755696 36.7243044)"
89,30318798,5122,residential,,,B,30,0,F,F,5822,30318798,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1750639 36.7243465, 3.1737784 36.7242092, 3.1737518 36.7242061, 3.1736317 36.7241196, 3.1734042 36.7240609)"
90,30318806,5122,residential,,,B,30,0,F,F,5823,30318806,5122,residential,,,B,30,0.0,F,F,Lotissement Bousshaki F,"LINESTRING (3.1737518 36.7242061, 3.1738443 36.7245024, 3.1738504 36.7245345, 3.1737382 36.7248575)"
91,30319876,5122,residential,Rue Mohamed Douzi,,F,30,0,F,F,5825,30319876,5122,residential,Rue Mohamed Douzi,,F,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1813178 36.7210485, 3.1813975 36.7210678, 3.1814275 36.7210767, 3.1814492 36.7210858, 3.1814719 36.7210982, 3.1830512 36.722308, 3.1835718 36.7226939, 3.1836018 36.722725, 3.1836162 36.7227436, 3.1836468 36.7227914, 3.1836322 36.72286)"
92,30319878,5122,residential,Rue Termoul Tahar,,B,30,0,F,F,5826,30319878,5122,residential,Rue Termoul Tahar,,B,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1814996 36.7204607, 3.1812775 36.720634, 3.1812333 36.7206789, 3.1812098 36.7207144, 3.1811932 36.7207514, 3.1811874 36.7207907, 3.1811948 36.7208367, 3.181214 36.720875, 3.1813178 36.7210485)"
93,30319886,5122,residential,,,F,30,0,F,F,5827,30319886,5122,residential,,,F,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1836322 36.72286, 3.1835457 36.7228355, 3.1835225 36.7228282, 3.1835023 36.7228185, 3.183483 36.7228054, 3.1829853 36.7224233, 3.1829454 36.7223914, 3.1824554 36.7220307, 3.1820763 36.721733, 3.1813627 36.7211901, 3.1813455 36.7211722, 3.1813335 36.721152, 3.1813265 36.7211261, 3.1813178 36.7210485)"
94,30319948,5122,residential,,,B,30,0,F,F,5828,30319948,5122,residential,,,B,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1815062 36.7237043, 3.1807532 36.7243469, 3.1802563 36.7247629, 3.1800595 36.7249158, 3.1799682 36.7249429, 3.1798707 36.7249542, 3.1795703 36.7249531, 3.1787911 36.7249706, 3.1786829 36.7249616, 3.1785983 36.7249352, 3.1785538 36.7248753, 3.1785639 36.7246199, 3.1781412 36.7242914)"
95,30319978,5122,residential,,,B,30,0,F,F,5829,30319978,5122,residential,,,B,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1807013 36.7231377, 3.1813601 36.7236388, 3.1814031 36.7236732, 3.1814701 36.7236968, 3.1815062 36.7237043, 3.1815533 36.723714, 3.1822984 36.7237825, 3.1826092 36.7238111, 3.1829105 36.7238388)"
96,30320017,5122,residential,,,B,30,0,F,F,5830,30320017,5122,residential,,,B,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1829105 36.7238388, 3.1830594 36.723929, 3.183416 36.7239612, 3.1835515 36.7239645, 3.1836575 36.7239548, 3.1837434 36.7239237, 3.1838239 36.7238816, 3.1839223 36.7237975, 3.1839994 36.7236904, 3.1842069 36.7233124, 3.1846516 36.7233591, 3.1848508 36.7233953)"
97,30320055,5122,residential,,,B,30,0,F,F,5831,30320055,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1847151 36.7241619, 3.1844981 36.7241386, 3.1840836 36.7240949, 3.1836105 36.7240417, 3.1834161 36.7240128, 3.1832833 36.7240021, 3.1831682 36.7239803, 3.1830594 36.723929)"
98,30320059,5122,residential,,,B,30,0,F,F,5832,30320059,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1844981 36.7241386, 3.1846516 36.7233591)"
99,30320074,5122,residential,,,F,30,0,F,F,5833,30320074,5122,residential,,,F,30,0.0,F,F, ,"LINESTRING (3.1840836 36.7240949, 3.1839214 36.7251792, 3.1839677 36.7252104, 3.1841124 36.7252481, 3.184234 36.7252583, 3.1843068 36.7252605, 3.1843603 36.7252491, 3.1844034 36.725203, 3.1844465 36.725142, 3.1844818 36.7250763)"
100,30320108,5122,residential,rue Bousshaqi,,B,30,0,F,F,5834,30320108,5122,residential,rue Bousshaqi,,B,30,0.0,F,F, ,"LINESTRING (3.1847151 36.7241619, 3.1848243 36.7237092, 3.1848412 36.7235502, 3.1848495 36.7234416, 3.1848508 36.7233953, 3.1848457 36.7233028, 3.1848375 36.7232701, 3.1848002 36.7232504, 3.1847783 36.7232423, 3.1847325 36.7232383, 3.1847158 36.7232277, 3.1846943 36.7231927, 3.1846679 36.7231525, 3.1846203 36.7230954, 3.1846102 36.7230729, 3.1846211 36.7230492, 3.1846484 36.7230377, 3.1846912 36.7230567, 3.1847464 36.7231135, 3.1847939 36.7231746, 3.1848196 36.7232195, 3.1848375 36.7232701)"
101,30320166,5122,residential,,,B,30,0,F,F,5835,30320166,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1821128 36.7250133, 3.1820956 36.7252472, 3.1820082 36.7257807)"
102,30320172,5141,service,,,B,0,0,F,F,5836,30320172,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1810448 36.7257123, 3.1811525 36.7255788, 3.1812184 36.7255276, 3.1812812 36.7255065, 3.1816255 36.7255354, 3.1817481 36.7256132, 3.1818415 36.7257643)"
103,30320183,5141,service,,,B,0,0,F,F,5837,30320183,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1817481 36.7256132, 3.1817312 36.7254928, 3.1817347 36.725278, 3.1816805 36.7252022, 3.1812911 36.7251751, 3.1812342 36.7251788, 3.1812077 36.7252237, 3.181192 36.7254168, 3.1811525 36.7255788)"
104,30320244,5122,residential,,,B,30,0,F,F,5838,30320244,5122,residential,,,B,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1788227 36.7220021, 3.1791002 36.7221858, 3.1791946 36.7222202, 3.1794864 36.7222202, 3.1796323 36.7222409, 3.1797439 36.7223372, 3.1798327 36.7224057, 3.1801204 36.7226421, 3.180211 36.7227165)"
105,30320253,5122,residential,,,B,30,0,F,F,5839,30320253,5122,residential,,,B,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.180211 36.7227165, 3.1801361 36.7227974, 3.1801441 36.7228245, 3.1801587 36.7228739, 3.1805521 36.7231635, 3.1806274 36.7231625, 3.1807013 36.7231377, 3.1807116 36.7231023, 3.1807166 36.7230849, 3.1806921 36.7230347, 3.1803035 36.7227491, 3.1802517 36.7227281, 3.180211 36.7227165)"
106,30320300,5141,service,,,B,0,0,F,F,5840,30320300,5141,service,,,B,0,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1796323 36.7222409, 3.1796502 36.7221492, 3.1797367 36.7217066, 3.1799689 36.7215018, 3.1803261 36.7217742)"
107,30320319,5122,residential,,,B,30,0,F,F,5841,30320319,5122,residential,,,B,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1780054 36.7231843, 3.1786214 36.723628, 3.1786617 36.7236431, 3.1787153 36.7236474, 3.1787663 36.7236409, 3.1788065 36.7236259, 3.1789032 36.7235489, 3.1789594 36.7235163, 3.1790184 36.7235077, 3.1790722 36.7235124, 3.1791042 36.7235292, 3.1793189 36.723709, 3.1794128 36.7237876, 3.1794556 36.7238065, 3.1795039 36.7238194, 3.1795218 36.7238182, 3.1795682 36.7238151, 3.1796085 36.7238022, 3.1797131 36.7237183, 3.179764 36.7236882, 3.1798139 36.7236764, 3.1798788 36.7236875, 3.1799668 36.7237459, 3.1803442 36.7240342, 3.1804322 36.7241166, 3.1807532 36.7243469)"
108,30320325,5141,service,,,B,0,0,F,F,5842,30320325,5141,service,,,B,0,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1792522 36.7245307, 3.1793205 36.724576, 3.1795121 36.724703, 3.179547 36.7247374, 3.1795631 36.7247696, 3.1795658 36.7248083, 3.1795703 36.7249531)"
109,30320427,5141,service,,,B,30,0,F,F,5843,30320427,5141,service,,,B,30,0.0,F,F,Cite Rabia Tahar,"LINESTRING (3.1802563 36.7247629, 3.1804964 36.7248109, 3.1810944 36.7248964, 3.1811829 36.72492, 3.1812527 36.7249415, 3.1814781 36.7249764, 3.1819475 36.7250259)"
110,31112209,5122,residential,,,B,30,0,F,F,6207,31112209,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1860516 36.7300058, 3.1859708 36.7304203, 3.1857792 36.7314089, 3.1857704 36.7314271, 3.1857361 36.731432, 3.1854755 36.7313744, 3.1846094 36.7311831, 3.1842288 36.731099, 3.1840517 36.7310598, 3.1839399 36.7310379, 3.183855 36.7310213, 3.1838239 36.7310172, 3.1837494 36.7310191, 3.1836679 36.7310223)"
111,31112299,5122,residential,,,B,30,0,F,F,6208,31112299,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1909824 36.7361853, 3.1903265 36.7367304)"
112,31112524,5122,residential,rue des Colline Al Zina,,B,30,0,F,F,6209,31112524,5122,residential,rue des Colline Al Zina,,B,30,0.0,F,F, ,"LINESTRING (3.1922397 36.7411056, 3.1909748 36.7408178, 3.19042 36.7406863, 3.1898069 36.7405425, 3.1894954 36.7404695, 3.1887489 36.7402772, 3.1883255 36.7401801, 3.1879961 36.7401027, 3.18741 36.7399668, 3.1873089 36.7399437, 3.1868325 36.7398349, 3.1865653 36.739774, 3.1861296 36.7396813, 3.1855371 36.7395321, 3.1855118 36.7395257, 3.185445 36.7395089)"
113,31112607,5141,service,,,B,0,0,F,F,6210,31112607,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1905167 36.7392163, 3.1905945 36.73924, 3.1907045 36.73924, 3.1908466 36.7392206, 3.1909271 36.7391948, 3.1911785 36.7389824)"
114,31112616,5122,residential,,,B,30,0,F,F,6211,31112616,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1905928 36.7369183, 3.1907938 36.7367672, 3.1913062 36.7371733, 3.192412 36.738059, 3.1927491 36.7383002)"
115,31112627,5122,residential,,,B,30,0,F,F,6212,31112627,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1921698 36.7382421, 3.191117 36.7373709, 3.1905928 36.7369183, 3.1905225 36.7368529, 3.1903934 36.7367951, 3.1903265 36.7367304)"
116,31112656,5141,service,,,B,0,0,F,F,6213,31112656,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1897764 36.7385994, 3.1895592 36.7384124, 3.1895511 36.7383694, 3.1895753 36.7383221, 3.1895753 36.7382469, 3.1896155 36.7381996, 3.1897947 36.7380526)"
117,31112693,5141,service,,,B,0,0,F,F,6214,31112693,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1909142 36.7384731, 3.1910643 36.7383568, 3.1911293 36.7383465, 3.1911953 36.7383737, 3.191627 36.7386907)"
118,31112801,5122,residential,,,B,30,0,F,F,6215,31112801,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1897821 36.7350072, 3.1900263 36.7347764, 3.1903663 36.7344885, 3.1911301 36.7350737, 3.1909845 36.7352075, 3.1910407 36.7352513, 3.1911752 36.7353564, 3.1913351 36.7354813, 3.1915316 36.7353337, 3.1921262 36.7357953)"
119,31112809,5141,service,,,B,0,0,F,F,6216,31112809,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1918834 36.7350465, 3.1915316 36.7353337)"
120,31112932,5141,service,,,B,0,0,F,F,6217,31112932,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1910736 36.7344887, 3.1914062 36.7347273, 3.1914142 36.7347682, 3.1914062 36.7348047, 3.1911301 36.7350737)"
121,31113141,5122,residential,,,B,30,0,F,F,6218,31113141,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1934964 36.7342235, 3.1930002 36.734153)"
122,31113160,5141,service,,,B,0,0,F,F,6219,31113160,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1915819 36.7362443, 3.1918648 36.7364651, 3.1924256 36.7369028, 3.1925036 36.7369349, 3.1925735 36.7369319, 3.1926702 36.7369004, 3.1929164 36.736703, 3.1929455 36.7366362, 3.192924 36.7365801, 3.1928882 36.7365504, 3.1927647 36.7364477, 3.19275 36.7364008, 3.1927796 36.7363599, 3.1929911 36.7361825, 3.1930466 36.736136, 3.1931052 36.7361207, 3.1931546 36.736129)"
123,31113249,5122,residential,,,B,30,0,F,F,6220,31113249,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1850018 36.7357806, 3.1853294 36.736033, 3.18541 36.7360913, 3.1854817 36.7361439, 3.1855246 36.7361736, 3.1855765 36.736192, 3.1856328 36.7361973, 3.1856886 36.7361892, 3.185739 36.7361683, 3.1857795 36.7361366, 3.1858692 36.7360604, 3.1864512 36.7355788, 3.1871164 36.7350778)"
124,31113256,5141,service,,,B,0,0,F,F,6221,31113256,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1864171 36.7349488, 3.1860576 36.735241, 3.1864512 36.7355788)"
125,31113265,5122,residential,,,B,0,0,F,F,6222,31113265,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1855013 36.7352559, 3.184986 36.7356825)"
126,31113274,5122,residential,,,B,0,0,F,F,6223,31113274,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1850626 36.7349052, 3.1852402 36.735045, 3.1855013 36.7352559, 3.1856152 36.7353179)"
127,31113341,5122,residential,,,B,0,0,F,F,6224,31113341,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1867006 36.7330831, 3.1864358 36.7328959, 3.1861305 36.7326614)"
128,31113384,5122,residential,,,B,30,0,F,F,6225,31113384,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.187143 36.7363014, 3.1875034 36.7359953, 3.1877441 36.7357909, 3.187847 36.7357035, 3.188191 36.7354114, 3.1884565 36.7351858, 3.1885098 36.7351532, 3.188556 36.7351394, 3.1885917 36.7351357, 3.1891139 36.7351326, 3.1891782 36.7351637, 3.1891879 36.7352287, 3.1891668 36.7355587, 3.1891901 36.7356347, 3.1892356 36.7356888, 3.1895805 36.7359435, 3.18967 36.7360034, 3.1899343 36.736196, 3.1900484 36.7363257, 3.1900677 36.736372, 3.1900717 36.7364611, 3.1900967 36.7365326, 3.1901404 36.7365868, 3.1903265 36.7367304, 3.190023 36.7369537)"
129,31113399,5124,pedestrian,,,B,0,0,F,F,6226,31113399,5124,pedestrian,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.18967 36.7360034, 3.1886322 36.7368359)"
130,31113448,5141,service,,,B,0,0,F,F,6227,31113448,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1869444 36.7343304, 3.1867822 36.7344572, 3.1866816 36.7346184, 3.1866695 36.7346625, 3.1866655 36.7347141, 3.1866852 36.734752, 3.1871164 36.7350778)"
131,31113452,5141,service,,,B,0,0,F,F,6228,31113452,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1875152 36.7343487, 3.1876713 36.7344738, 3.1877242 36.7345162, 3.1877807 36.7345616, 3.1877941 36.7345809, 3.1877881 36.7346037, 3.1875755 36.734774, 3.187484 36.7348406, 3.1871164 36.7350778)"
132,31113461,5141,service,,,B,0,0,F,F,6229,31113461,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1867781 36.7347023, 3.1871255 36.7344175, 3.1872394 36.7345075, 3.1875755 36.734774)"
133,31113474,5122,residential,,,B,0,0,F,F,6230,31113474,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1860528 36.7345589, 3.1862764 36.7343725, 3.1862041 36.7343118, 3.1861287 36.7342484, 3.186053 36.7342138, 3.1859632 36.734218, 3.1858956 36.7342541, 3.1856288 36.7344458, 3.1855909 36.7344685, 3.1855532 36.7344744, 3.1855154 36.7344603, 3.1854268 36.7343923, 3.1853382 36.7343243, 3.1852825 36.7342968, 3.1852211 36.7343008, 3.1851496 36.7343359, 3.1848931 36.7345551, 3.1848624 36.7346075, 3.184809 36.7347805, 3.1847101 36.7350814)"
134,31113503,5141,service,,,B,0,0,F,F,6231,31113503,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1855544 36.7331109, 3.1855699 36.7332149, 3.185588 36.7333369, 3.1856182 36.7333897, 3.1856655 36.73344, 3.1857777 36.7335324, 3.1859834 36.7337017)"
135,31113522,5122,residential,,,B,30,0,F,F,6232,31113522,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1852692 36.7331138, 3.1849156 36.7328234, 3.1849081 36.7327241, 3.1849042 36.7326407, 3.184902 36.7325912, 3.1844242 36.7322474, 3.1843443 36.7321839, 3.1842954 36.7321141, 3.1842638 36.7317263, 3.1842458 36.731403, 3.1842288 36.731099)"
136,31113523,5122,residential,,,B,0,0,F,F,6233,31113523,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1845157 36.7329889, 3.1846031 36.7329193, 3.1848142 36.7327513, 3.1849081 36.7327241)"
137,31113554,5122,residential,,,B,0,0,F,F,6234,31113554,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.184902 36.7325912, 3.1850189 36.732495, 3.1852342 36.7323179, 3.1854324 36.7321645, 3.1854854 36.7321575, 3.1855282 36.7321692, 3.1857268 36.7323177, 3.1857678 36.7323302, 3.1858053 36.7323194, 3.1859676 36.7321934, 3.1860186 36.7321886, 3.1860802 36.7322088, 3.1863406 36.7324201)"
138,31113662,5114,secondary,,,F,40,0,F,F,6237,31113662,5114,secondary,,,F,40,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.193199 36.7371391, 3.1933345 36.7371808, 3.1934146 36.7371869, 3.1934983 36.7371885, 3.1936055 36.7371772, 3.1944585 36.7370451, 3.1953597 36.7368559, 3.1958033 36.736753)"
139,31113681,5114,secondary,,,F,40,0,F,F,6238,31113681,5114,secondary,,,F,40,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1958425 36.7368387, 3.1956387 36.7368817, 3.1952417 36.7369677, 3.1946194 36.7371053, 3.1936678 36.737234, 3.1932282 36.7373051)"
140,31113797,5131,motorway_link,,,F,40,0,F,F,6239,31113797,5131,motorway_link,,,F,40,0.0,F,F, ,"LINESTRING (3.195804 36.7378292, 3.1957337 36.7376436, 3.1956724 36.7375303, 3.1955606 36.737391, 3.1954298 36.7372837, 3.1952668 36.7371817, 3.1950792 36.7371143, 3.1948861 36.7370872, 3.1946194 36.7371053)"
141,31113992,5131,motorway_link,,,F,40,0,F,F,6242,31113992,5131,motorway_link,,,F,40,0.0,F,F, ,"LINESTRING (3.1944585 36.7370451, 3.1946072 36.7369462, 3.1946957 36.7368827, 3.1947876 36.7368016, 3.1948506 36.7367061, 3.1948884 36.7366177, 3.1948976 36.736596, 3.194952 36.7364716, 3.1950199 36.7363823, 3.1951219 36.7363035, 3.1952734 36.7362212, 3.1954025 36.7361506, 3.1955285 36.7360757, 3.1956349 36.7359822, 3.1957259 36.7358748, 3.1958002 36.7357528, 3.1958533 36.7356436, 3.1959284 36.73542, 3.1960314 36.7350629)"
142,31114085,5141,service,,,B,0,0,F,F,6245,31114085,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1935618 36.737455, 3.1939399 36.7377862, 3.1940267 36.7378656, 3.1940642 36.7379215, 3.1941018 36.7379838, 3.1941581 36.7380419, 3.1943159 36.7381669, 3.1951291 36.7388114)"
143,31114091,5122,residential,,,B,30,0,F,F,6246,31114091,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.19264 36.7389001, 3.1932971 36.7393874, 3.1933347 36.7394068, 3.1933803 36.7394068, 3.1935948 36.739338, 3.1936512 36.7393337, 3.1936968 36.7393487, 3.1939838 36.7395637, 3.1940052 36.7395895, 3.1939998 36.7396282, 3.1939703 36.7396669, 3.1935868 36.7399828, 3.1935519 36.74, 3.1935144 36.7399979, 3.1927768 36.7394863, 3.1927043 36.7394476, 3.1925401 36.7394003)"
144,31114133,5141,service,,,B,0,0,F,F,6247,31114133,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1935618 36.737455, 3.1929795 36.7379533, 3.1929624 36.7379855, 3.1929531 36.7380417, 3.1930001 36.7381149, 3.1934038 36.7384097, 3.1934149 36.7384381, 3.1934051 36.7384765, 3.1930385 36.7388361, 3.1929943 36.7388536, 3.1929602 36.7388604)"
145,31206643,5122,residential,,,B,30,0,F,F,6426,31206643,5122,residential,,,B,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1822555 36.7335302, 3.1822107 36.7339114, 3.1821611 36.7340151, 3.1821269 36.7342347, 3.1820803 36.7344231, 3.1820088 36.7345916, 3.181963 36.7347647, 3.1819271 36.7349609, 3.1818951 36.7351192, 3.1818425 36.735322, 3.181776 36.7354727, 3.1817216 36.7356786, 3.1816533 36.7360561, 3.1816108 36.7363085, 3.1814963 36.7366206)"
146,31206661,5122,residential,,,B,30,0,F,F,6427,31206661,5122,residential,,,B,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1836976 36.7360044, 3.1816533 36.7360561)"
147,31206685,5122,residential,,,B,30,0,F,F,6428,31206685,5122,residential,,,B,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1836408 36.7356422, 3.1817216 36.7356786)"
148,31206725,5122,residential,,,B,30,0,F,F,6429,31206725,5122,residential,,,B,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1835911 36.73528, 3.1818425 36.735322)"
149,31206897,5122,residential,,,B,30,0,F,F,6430,31206897,5122,residential,,,B,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1835346 36.7349193, 3.18344 36.7349219, 3.1819271 36.7349609)"
150,31206979,5122,residential,,,B,30,0,F,F,6431,31206979,5122,residential,,,B,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1835032 36.734564, 3.1820088 36.7345916)"
151,31207099,5122,residential,,,B,30,0,F,F,6432,31207099,5122,residential,,,B,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1821269 36.7342347, 3.1832293 36.734212)"
152,31207283,5122,residential,,,B,30,0,F,F,6433,31207283,5122,residential,,,B,30,0.0,F,F,Lot. Douzi III,"LINESTRING (3.1839307 36.7334691, 3.1837115 36.7334995, 3.1834512 36.7335119, 3.1832731 36.7335124, 3.1830753 36.7335213, 3.1827497 36.7335257, 3.1824537 36.7335258, 3.1822555 36.7335302, 3.1816079 36.733525, 3.1806481 36.7335615, 3.1799434 36.7335769)"
